District,City,Latitude,Longitude,Price,Land_Size_M2,Building_Size_M2,Floors,Bedrooms,Bathrooms,Carport/Garage
Pagedangan,Tangerang,-6.291077599999999,106.6529525,26708000000.0,390.0,544.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,28849000000.0,390.0,621.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,28949000000.0,390.0,621.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,26719000000.0,390.0,544.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,28990878000.0,390.0,621.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,26708000000.0,390.0,544.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,28949000000.0,390.0,621.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,26666000000.0,390.0,544.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,26719000000.0,390.0,544.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,28849000000.0,390.0,621.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,26708000000.0,390.0,544.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,26608000000.0,390.0,544.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,28949000000.0,390.0,620.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,28990878000.0,390.0,621.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,26719000000.0,390.0,544.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,26285000000.0,390.0,544.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,28990878000.0,390.0,621.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,26608000000.0,390.0,544.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,26608000000.0,390.0,544.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,28889000000.0,390.0,621.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,26608000000.0,390.0,544.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,28949000000.0,390.0,621.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,26666000000.0,390.0,544.0,3.0,5.0,5.0,2.0
Pagedangan,Tangerang,-6.291077599999999,106.6529525,28949000000.0,390.0,621.0,3.0,5.0,5.0,2.0
Legok,Tangerang,-6.2836822,106.590819,299000000.0,28.0,29.0,2.0,1.0,2.0,1.0
Pagedangan,Tangerang,-6.302036699999999,106.638053,1328000000.0,60.0,70.0,2.0,3.0,2.0,1.0
Karawaci,Tangerang,-6.224489,106.584779,1650000000.0,136.0,150.0,2.0,3.0,2.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,2052310233.0,112.0,104.0,2.0,4.0,3.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,2412352560.0,112.0,104.0,2.0,4.0,3.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,2210325620.0,112.0,104.0,2.0,4.0,3.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,1823255230.0,112.0,104.0,2.0,4.0,3.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,2471235620.0,112.0,104.0,2.0,4.0,3.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,2471235230.0,112.0,104.0,2.0,4.0,3.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,2421320021.0,112.0,104.0,2.0,4.0,3.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,2149623652.0,112.0,104.0,2.0,4.0,3.0,2.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,1623412325.0,72.0,71.0,2.0,3.0,3.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,1585231202.0,72.0,71.0,2.0,3.0,3.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,1432525602.0,72.0,71.0,2.0,3.0,3.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,1633212202.0,72.0,71.0,2.0,3.0,3.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,1600509000.0,72.0,71.0,2.0,3.0,2.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,1624929000.0,72.0,71.0,2.0,3.0,3.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,1592406000.0,72.0,71.0,2.0,3.0,3.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,1413696000.0,72.0,71.0,2.0,3.0,3.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,2085233652.0,112.0,104.0,2.0,4.0,3.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,2045236520.0,112.0,104.0,2.0,4.0,3.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,2421465230.0,111.0,104.0,2.0,4.0,3.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,2421236520.0,112.0,104.0,2.0,4.0,3.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,2149623652.0,104.0,110.0,2.0,4.0,3.0,1.0
Kelapa Dua,Tangerang,-6.243365,106.6288533,2900000000.0,140.0,140.0,1.0,5.0,3.0,1.0
Cisauk,Tangerang,-6.360460199999999,106.6300093,671523650.0,48.0,30.0,1.0,1.0,1.0,1.0
Benda,Tangerang,-6.1580931,106.6664736,1150000000.0,60.0,80.0,2.0,3.0,1.0,0.0
Cipondoh,Tangerang,-6.1866281,106.6825964,790000000.0,60.0,40.0,1.0,2.0,1.0,1.0
Cipondoh,Tangerang,-6.1866281,106.6825964,900000000.0,60.0,40.0,1.0,2.0,1.0,0.0
Cipondoh,Tangerang,-6.1866281,106.6825964,970000000.0,78.0,50.0,1.0,1.0,1.0,1.0
Cipondoh,Tangerang,-6.1866281,106.6825964,3700000000.0,163.0,190.0,2.0,4.0,4.0,1.0
Kelapa Dua,Tangerang,-6.247506100000001,106.5939408,570000000.0,72.0,37.0,1.0,2.0,1.0,1.0
Pagedangan,Tangerang,-6.2989555,106.613862,600000000.0,80.0,160.0,2.0,4.0,2.0,1.0
Cipondoh,Tangerang,-6.1866281,106.6825964,950000000.0,60.0,70.0,1.0,2.0,1.0,0.0
Cikupa,Tangerang,-6.2181325,106.4970097,1575000000.0,128.0,115.0,2.0,3.0,3.0,2.0
Cipondoh,Tangerang,-6.1866281,106.6825964,1300000000.0,72.0,78.0,2.0,3.0,2.0,1.0
Pagedangan,Tangerang,-6.302036699999999,106.638053,1200000000.0,40.0,50.0,1.0,2.0,1.0,1.0
Pasarkemis,Tangerang,-6.1565324,106.5688182,550000000.0,75.0,45.0,1.0,2.0,1.0,1.0
Cikupa,Tangerang,-6.2181325,106.4970097,500000000.0,60.0,36.0,1.0,2.0,1.0,1.0
Pagedangan,Tangerang,-6.2989555,106.613862,1550000000.0,72.0,84.0,2.0,4.0,2.0,1.0
Karawaci,Tangerang,-6.1855302,106.6131874,600000000.0,70.0,30.0,1.0,2.0,1.0,1.0
Sepatan,Tangerang,-6.1188248,106.5756671,900000000.0,132.0,65.0,1.0,3.0,2.0,2.0
Kelapa Dua,Tangerang,-6.243365,106.6288533,1600000000.0,90.0,90.0,2.0,2.0,2.0,1.0
Ciledug,Tangerang,-6.241727099999999,106.7023326,955000000.0,51.0,58.0,2.0,2.0,2.0,0.0
Cisauk,Tangerang,-6.3408595,106.6369178,1866100000.0,105.0,113.0,2.0,3.0,3.0,1.0
Cisauk,Tangerang,-6.3408595,106.6369178,1866100000.0,105.0,113.0,2.0,3.0,3.0,1.0
Cisauk,Tangerang,-6.3408595,106.6369178,1866100000.0,105.0,113.0,2.0,3.0,3.0,1.0
Cisoka,Tangerang,-6.263083099999999,106.4231492,1200000000.0,210.0,181.0,2.0,2.0,2.0,0.0
Tigaraksa,Tangerang,-6.263344,106.4668032,600000000.0,120.0,120.0,1.0,3.0,2.0,2.0
Jambe,Tangerang,-6.312512099999999,106.4802735,223000000.0,60.0,22.0,1.0,1.0,1.0,0.0
Ciledug,Tangerang,-6.241727099999999,106.7023326,930000000.0,50.0,65.0,2.0,3.0,2.0,1.0
Pagedangan,Tangerang,-6.2989555,106.613862,1750000000.0,77.0,70.0,2.0,3.0,2.0,1.0
Rajeg,Tangerang,-6.114768,106.5181161,575000000.0,260.0,144.0,2.0,2.0,1.0,1.0
Pagedangan,Tangerang,-6.2659349,106.6252813,4800000000.0,180.0,164.0,2.0,4.0,4.0,0.0
Pagedangan,Tangerang,-6.295901199999999,106.6213069,2300000000.0,77.0,70.0,2.0,3.0,2.0,0.0
Pagedangan,Tangerang,-6.2725632,106.6123219,4700000000.0,153.0,193.0,3.0,4.0,1.0,0.0
Pagedangan,Tangerang,-6.2741006,106.6231829,1150000000.0,40.0,45.0,1.0,2.0,1.0,1.0
Tangerang,Tangerang,-6.2251328,106.6640631,6500000000.0,340.0,240.0,2.0,4.0,4.0,2.0
Tangerang,Tangerang,-6.2251328,106.6640631,6250000000.0,350.0,298.0,2.0,5.0,5.0,1.0
Tangerang,Tangerang,-6.2251328,106.6640631,10500000000.0,628.0,349.0,2.0,4.0,4.0,2.0
Tangerang,Tangerang,-6.2251328,106.6640631,5400000000.0,300.0,259.0,2.0,4.0,3.0,1.0
Tangerang,Tangerang,-6.2251328,106.6640631,7900000000.0,436.0,262.0,2.0,4.0,4.0,1.0
Tangerang,Tangerang,-6.2251328,106.6640631,6900000000.0,367.0,500.0,3.0,6.0,5.0,2.0
Tangerang,Tangerang,-6.2251328,106.6640631,4000000000.0,200.0,250.0,2.0,4.0,3.0,1.0
Tangerang,Tangerang,-6.2251328,106.6640631,4500000000.0,20.0,300.0,2.0,4.0,3.0,1.0
Tangerang,Tangerang,-6.2251328,106.6640631,6200000000.0,345.0,275.0,2.0,4.0,4.0,1.0
Tangerang,Tangerang,-6.2251328,106.6640631,5600000000.0,300.0,232.0,2.0,4.0,3.0,1.0
Tangerang,Tangerang,-6.2251328,106.6640631,6350000000.0,300.0,300.0,2.0,4.0,3.0,2.0
Tangerang,Tangerang,-6.2251328,106.6640631,11500000000.0,350.0,350.0,2.0,4.0,5.0,2.0
Cisoka,Tangerang,-6.263083099999999,106.4231492,181000000.0,60.0,30.0,1.0,2.0,1.0,1.0
Cisoka,Tangerang,-6.188005700000001,106.4656195,181000000.0,60.0,27.0,1.0,2.0,1.0,1.0
Cisoka,Tangerang,-6.263083099999999,106.4231492,181000000.0,60.0,42.0,1.0,2.0,1.0,1.0
Tigaraksa,Tangerang,-6.263344,106.4668032,168000000.0,60.0,27.0,1.0,2.0,1.0,1.0
Pagedangan,Tangerang,-6.293577099999999,106.6423214,12000000000.0,425.0,385.0,2.0,4.0,3.0,1.0
Jati Uwung,Tangerang,-6.205503299999999,106.5776223,1100000000.0,96.0,96.0,1.0,2.0,2.0,0.0
Cipondoh,Tangerang,-6.1866281,106.6825964,900000000.0,60.0,90.0,2.0,2.0,2.0,1.0
Larangan,Tangerang,-6.2434142,106.7452886,950000000.0,78.0,100.0,2.0,3.0,2.0,1.0
Tangerang,Tangerang,-6.1701796,106.6403236,8000000000.0,480.0,348.0,2.0,5.0,4.0,2.0
Tangerang,Tangerang,-6.2251328,106.6640631,5800000000.0,300.0,260.0,2.0,4.0,3.0,2.0
Tangerang,Tangerang,-6.2251328,106.6640631,7200000000.0,485.0,261.0,2.0,4.0,3.0,2.0
Tangerang,Tangerang,-6.2251328,106.6640631,7800000000.0,486.0,350.0,2.0,4.0,4.0,2.0
Tangerang,Tangerang,-6.2251328,106.6640631,10200000000.0,690.0,349.0,2.0,4.0,4.0,2.0
Tangerang,Tangerang,-6.2251328,106.6640631,2100000000.0,160.0,112.0,2.0,3.0,1.0,1.0
Tangerang,Tangerang,-6.3147579,106.6476114,2700000000.0,112.0,200.0,2.0,4.0,2.0,1.0
Cisauk,Tangerang,-6.3408595,106.6369178,2500000000.0,128.0,190.0,2.0,3.0,3.0,2.0
Tangerang,Tangerang,-6.3147579,106.6476114,5950000000.0,300.0,255.0,2.0,4.0,3.0,1.0
Tangerang,Tangerang,-6.3147579,106.6476114,2100000000.0,112.0,100.0,2.0,3.0,2.0,1.0
Tangerang,Tangerang,-6.1701796,106.6403236,2650000000.0,200.0,150.0,1.0,3.0,2.0,2.0
Tangerang,Tangerang,-6.1701796,106.6403236,2000000000.0,138.0,80.0,1.0,2.0,1.0,2.0
Tangerang,Tangerang,-6.252038,106.6312282,6000000000.0,200.0,405.0,3.0,3.0,1.0,2.0
Tangerang,Tangerang,-6.2327938,106.6804959,2100000000.0,128.0,145.0,2.0,3.0,3.0,1.0
Tangerang,Tangerang,-6.2327938,106.6804959,2350000000.0,121.0,100.0,2.0,2.0,2.0,1.0
Tangerang,Tangerang,-6.2327938,106.6804959,1285000000.0,84.0,86.0,2.0,3.0,3.0,2.0
Tangerang,Tangerang,-6.2327938,106.6804959,1550000000.0,90.0,96.0,2.0,2.0,2.0,1.0
Tangerang,Tangerang,-6.2327938,106.6804959,2000000000.0,191.0,120.0,1.0,3.0,2.0,1.0
Tangerang,Tangerang,-6.2327938,106.6804959,1150000000.0,72.0,56.0,2.0,2.0,1.0,1.0
Tangerang,Tangerang,-6.2327938,106.6804959,1425000000.0,120.0,100.0,1.0,3.0,2.0,1.0
Tangerang,Tangerang,-6.1701796,106.6403236,2050000000.0,120.0,101.0,1.0,3.0,3.0,1.0
Tangerang,Tangerang,-6.1701796,106.6403236,4000000000.0,144.0,177.0,2.0,4.0,4.0,2.0
Tangerang,Tangerang,-6.1701796,106.6403236,1450000000.0,70.0,77.0,2.0,3.0,2.0,1.0
Tangerang,Tangerang,-6.1701796,106.6403236,1300000000.0,90.0,120.0,2.0,2.0,1.0,1.0
Tangerang,Tangerang,-6.1701796,106.6403236,1935000000.0,136.0,80.0,1.0,2.0,1.0,1.0
Cisauk,Tangerang,-6.3403889,106.6215361,1004400000.0,60.0,45.0,2.0,2.0,2.0,1.0
Cibodas,Tangerang,-6.209957999999999,106.6104904,725000000.0,105.0,128.0,1.0,4.0,2.0,0.0
Tangerang,Tangerang,-6.1444364,106.6826077,2000000000.0,170.0,260.0,2.0,4.0,2.0,0.0
Karawaci,Tangerang,-6.1855302,106.6131874,800000000.0,102.0,78.0,1.0,2.0,1.0,0.0
Larangan,Tangerang,-6.232183699999999,106.7302964,1500000000.0,120.0,100.0,1.0,4.0,2.0,1.0
Tangerang,Tangerang,-6.2634057,106.6623118,2200000000.0,137.0,170.0,2.0,3.0,2.0,2.0
Tangerang,Tangerang,-6.2634057,106.6623118,2850000000.0,151.0,104.0,1.0,3.0,2.0,0.0
Tangerang,Tangerang,-6.1701796,106.6403236,1650000000.0,150.0,180.0,2.0,3.0,2.0,1.0
Tigaraksa,Tangerang,-6.263344,106.4668032,5500000000.0,275.0,450.0,2.0,4.0,3.0,2.0
Tangerang,Tangerang,-6.2633837,106.6697397,2850000000.0,383.0,100.0,1.0,2.0,1.0,11.0
Tangerang,Tangerang,-6.2634057,106.6623118,2200000000.0,200.0,140.0,1.0,3.0,2.0,0.0
Tangerang,Tangerang,-6.1701796,106.6403236,2050000000.0,120.0,150.0,2.0,4.0,1.0,1.0
Ciledug,Tangerang,-6.241727099999999,106.7023326,1000000000.0,66.0,70.0,2.0,3.0,2.0,0.0
Ciledug,Tangerang,-6.241727099999999,106.7023326,1500000000.0,274.0,250.0,1.0,4.0,1.0,1.0
Batuceper,Tangerang,-6.1681418,106.685136,1150000000.0,99.0,110.0,2.0,3.0,2.0,2.0
Cipondoh,Tangerang,-6.1866281,106.6825964,1050000000.0,80.0,170.0,2.0,3.0,4.0,0.0
Cipondoh,Tangerang,-6.1866281,106.6825964,1500000000.0,121.0,77.0,1.0,3.0,1.0,0.0
Batuceper,Tangerang,-6.1634139,106.6813268,1700000000.0,90.0,132.0,2.0,3.0,2.0,0.0
Benda,Tangerang,-6.1381805,106.6721132,1200000000.0,120.0,88.0,1.0,2.0,2.0,0.0
Cipondoh,Tangerang,-6.1866281,106.6825964,2800000000.0,112.0,168.0,2.0,3.0,2.0,0.0
Cipondoh,Tangerang,-6.1866281,106.6825964,6000000000.0,250.0,200.0,2.0,5.0,5.0,0.0
Periuk,Tangerang,-6.169601399999999,106.6008985,700000000.0,126.0,126.0,1.0,4.0,4.0,0.0
Legok,Tangerang,-6.2836822,106.590819,457979000.0,50.0,29.0,1.0,1.0,1.0,0.0
Pagedangan,Tangerang,-6.295901199999999,106.6213069,2100000000.0,77.0,70.0,1.0,3.0,2.0,1.0
Kelapa Dua,Tangerang,-6.2542275,106.6293851,3500000000.0,180.0,168.0,2.0,5.0,4.0,0.0
Pagedangan,Tangerang,-6.2590504,106.6097688,11200000000.0,511.0,425.0,2.0,4.0,4.0,1.0
Kelapa Dua,Tangerang,-6.243365,106.6288533,1550000000.0,153.0,100.0,1.0,3.0,3.0,2.0
Kelapa Dua,Tangerang,-6.1059173,106.5617969,11400000000.0,437.0,550.0,2.0,5.0,4.0,2.0
Kelapa Dua,Tangerang,-6.243365,106.6288533,5200000000.0,240.0,380.0,2.0,6.0,5.0,0.0
Pagedangan,Tangerang,-6.293577099999999,106.6423214,2350000000.0,112.0,154.0,2.0,4.0,3.0,0.0
Curug,Tangerang,-6.2540795,106.5609134,880000000.0,90.0,75.0,1.0,3.0,2.0,0.0
Curug,Tangerang,-6.2368549,106.5819194,1900000000.0,150.0,180.0,2.0,5.0,4.0,0.0
Kelapa Dua,Tangerang,-6.243365,106.6288533,1500000000.0,72.0,65.0,2.0,4.0,2.0,1.0
Curug,Tangerang,-6.246004,106.5817415,350000000.0,60.0,21.0,1.0,2.0,1.0,0.0
Kelapa Dua,Tangerang,-6.2542275,106.6293851,2600000000.0,136.0,150.0,2.0,4.0,4.0,2.0
Legok,Tangerang,-6.297536699999999,106.5885923,1700000000.0,150.0,300.0,2.0,4.0,4.0,0.0
Curug,Tangerang,-6.236506899999999,106.5827865,2000000000.0,148.0,210.0,2.0,5.0,4.0,0.0
Curug,Tangerang,-6.260586399999999,106.5856342,600000000.0,81.0,60.0,2.0,4.0,2.0,0.0
Kelapa Dua,Tangerang,-6.243365,106.6288533,1100000000.0,100.0,110.0,2.0,3.0,2.0,0.0
Legok,Tangerang,-6.2545516,106.5990744,1000000000.0,96.0,170.0,1.0,2.0,1.0,0.0
Cisauk,Tangerang,-6.3408595,106.6369178,750000000.0,84.0,45.0,1.0,2.0,1.0,1.0
Tangerang,Tangerang,-6.1701796,106.6403236,9000000000.0,788.0,200.0,2.0,6.0,3.0,0.0
Pagedangan,Tangerang,-6.3147579,106.6476114,4500000000.0,250.0,175.0,2.0,3.0,3.0,1.0
Karawaci,Tangerang,-6.1855302,106.6131874,3900000000.0,200.0,210.0,2.0,4.0,3.0,1.0
Cipondoh,Tangerang,-6.1934271,106.6559444,1550000000.0,120.0,75.0,2.0,2.0,1.0,0.0
Pagedangan,Tangerang,-6.2989555,106.613862,900000000.0,90.0,80.0,2.0,4.0,4.0,0.0
Kelapa Dua,Tangerang,-6.234411199999999,106.6306487,3550000000.0,300.0,175.0,2.0,3.0,2.0,0.0
Periuk,Tangerang,-6.169601399999999,106.6008985,365000000.0,60.0,110.0,1.0,2.0,1.0,0.0
Kelapa Dua,Tangerang,-6.1878658,106.6505218,1500000000.0,117.0,93.0,2.0,4.0,3.0,1.0
Kelapa Dua,Tangerang,-6.1580931,106.6664736,1100000000.0,58.0,46.0,2.0,3.0,2.0,1.0
Pinang,Tangerang,-6.2237885,106.6605396,9500000000.0,480.0,500.0,2.0,6.0,5.0,0.0
Pinang,Tangerang,-6.2237885,106.6605396,13000000000.0,340.0,500.0,3.0,6.0,6.0,0.0
Kelapa Dua,Tangerang,-6.243365,106.6288533,3450000000.0,200.0,240.0,1.0,5.0,4.0,1.0
Pagedangan,Tangerang,-6.293577099999999,106.6423214,2750000000.0,128.0,250.0,2.0,5.0,4.0,0.0
Kelapa Dua,Tangerang,-6.2542275,106.6293851,3800000000.0,208.0,193.0,2.0,5.0,4.0,0.0
Cikupa,Tangerang,-6.2181325,106.4970097,400000000.0,60.0,48.0,1.0,2.0,1.0,1.0
Kelapa Dua,Tangerang,-6.243365,106.6288533,2500000000.0,80.0,184.0,2.0,4.0,4.0,1.0
Pagedangan,Tangerang,-6.2710576,106.6241853,1700000000.0,90.0,70.0,2.0,2.0,2.0,1.0
Pagedangan,Tangerang,-6.2710576,106.6241853,1800000000.0,63.0,108.0,3.0,4.0,4.0,1.0
Pagedangan,Tangerang,-6.2710576,106.6241853,1400000000.0,63.0,79.0,2.0,3.0,2.0,1.0
Tangerang,Tangerang,-6.194308299999999,106.6357013,2200000000.0,160.0,136.0,2.0,4.0,3.0,0.0
Kelapa Dua,Tangerang,-6.243365,106.6288533,1900000000.0,80.0,105.0,3.0,4.0,4.0,0.0
Cikupa,Tangerang,-6.2181325,106.4970097,2980000000.0,239.0,560.0,4.0,5.0,4.0,1.0
Curug,Tangerang,-6.2540795,106.5609134,4000000000.0,300.0,255.0,2.0,5.0,4.0,0.0
Kelapa Dua,Tangerang,-6.243365,106.6288533,6500000000.0,375.0,244.0,2.0,4.0,3.0,0.0
Teluknaga,Tangerang,-6.0575109,106.6786874,1500000000.0,45.0,62.0,2.0,2.0,2.0,0.0
Karawaci,Tangerang,-6.1692662,106.6074376,750000000.0,130.0,100.0,1.0,2.0,1.0,1.0
Tangerang,Tangerang,-6.2251328,106.6640631,4600000000.0,240.0,320.0,2.0,3.0,3.0,1.0
Karawaci,Tangerang,-6.2334184,106.5875339,750000000.0,99.0,84.0,1.0,3.0,2.0,3.0
Pasarkemis,Tangerang,-6.1565324,106.5688182,550000000.0,84.0,84.0,1.0,5.0,5.0,0.0
Curug,Tangerang,-6.2540795,106.5609134,807700000.0,143.0,50.0,2.0,2.0,1.0,1.0
Taman Parahyangan,Tangerang,-6.225715,106.583236,1000000000.0,90.0,60.0,1.0,3.0,1.0,1.0
Daan Mogot Arcadia,Tangerang,-6.1580931,106.6664736,1400000000.0,102.0,204.0,1.0,3.0,2.0,1.0
Kelapa Dua,Tangerang,-6.2434696,106.6201966,5700000000.0,240.0,250.0,2.0,4.0,3.0,2.0
Cisauk,Tangerang,-6.3408595,106.6369178,300000000.0,40.0,66.0,1.0,2.0,1.0,1.0
Tangerang,Banten,-6.1701796,106.6403236,1720040000.0,72.0,120.0,3.0,3.0,4.0,2.0
Cisauk,Tangerang,-6.3408595,106.6369178,360000000.0,70.0,45.0,1.0,2.0,1.0,1.0
Panongan,Tangerang,-6.2557611,106.5177109,650000000.0,72.0,70.0,1.0,2.0,1.0,1.0
Sepatan,Tangerang,-6.1188248,106.5756671,870000000.0,178.0,105.0,1.0,2.0,1.0,2.0
Pagedangan,Tangerang,-6.2433564,106.6196343,2000000000.0,77.0,73.0,2.0,2.0,2.0,1.0
Cisauk,Tangerang,-6.3408595,106.6369178,400000000.0,45.0,70.0,1.0,2.0,1.0,1.0
Cisauk,Tangerang,-6.3408595,106.6369178,400000000.0,45.0,70.0,1.0,2.0,1.0,1.0
Pagedangan,Tangerang,-6.2433564,106.6196343,7800000000.0,228.0,216.0,2.0,4.0,3.0,2.0
Cisauk,Tangerang,-6.3408595,106.6369178,400000000.0,60.0,35.0,1.0,2.0,1.0,2.0
Cisauk,Tangerang,-6.3408595,106.6369178,400000000.0,60.0,35.0,1.0,2.0,1.0,2.0
Cisauk,Tangerang,-6.3408595,106.6369178,400000000.0,60.0,35.0,1.0,2.0,1.0,2.0
Cisauk,Tangerang,-6.3408595,106.6369178,400000000.0,60.0,35.0,1.0,2.0,1.0,2.0
Cisauk,Tangerang,-6.3408595,106.6369178,400000000.0,60.0,35.0,2.0,2.0,1.0,2.0
Ciledug,Tangerang,-6.2280466,106.6908282,1300000000.0,90.0,74.0,1.0,3.0,1.0,2.0
Cisauk,Tangerang,-6.3408595,106.6369178,400000000.0,70.0,45.0,1.0,2.0,1.0,1.0
Cisauk,Tangerang,-6.3408595,106.6369178,400000000.0,60.0,35.0,1.0,2.0,1.0,1.0
Pagedangan,Tangerang,-6.2450323,106.6127606,1350000000.0,47.0,56.0,2.0,2.0,2.0,1.0
Cisauk,Tangerang,-6.3408595,106.6369178,400000000.0,70.0,45.0,1.0,2.0,1.0,1.0
Ciledug,Tangerang,-6.241727099999999,106.7023326,2500000000.0,180.0,165.0,2.0,3.0,2.0,1.0
Pagedangan,Tangerang,-6.2732503,106.6152076,1400000000.0,57.0,60.0,2.0,3.0,2.0,1.0
Pasarkemis,Tangerang,-6.1388839,106.541933,650000000.0,96.0,60.0,1.0,2.0,1.0,1.0
Sepatan,Tangerang,-6.1188248,106.5756671,350000000.0,72.0,36.0,1.0,2.0,1.0,1.0
Cipondoh,Tangerang,-6.1866281,106.6825964,550000000.0,61.0,61.0,1.0,3.0,1.0,1.0
Pagedangan,Tangerang,-6.2732503,106.6152076,3350000000.0,128.0,148.0,2.0,3.0,3.0,1.0
Panongan,Tangerang,-6.2347753,106.5201084,1800000000.0,160.0,163.0,2.0,5.0,3.0,2.0
Cisauk,Tangerang,-6.3147579,106.6476114,6100000000.0,216.0,288.0,2.0,4.0,5.0,2.0
Sindang Jaya,Tangerang,-6.1937544,106.4992594,850000000.0,119.0,80.0,1.0,2.0,1.0,1.0
Kelapa Dua,Tangerang,-6.243365,106.6288533,475000000000.0,60.0,45.0,1.0,2.0,1.0,1.0
Pasarkemis,Tangerang,-6.1565324,106.5688182,750000000.0,90.0,90.0,1.0,2.0,1.0,0.0
Tangerang,Tangerang,-6.1701796,106.6403236,2000000000.0,84.0,110.0,2.0,3.0,3.0,0.0
Kelapa Dua,Tangerang,-6.243365,106.6288533,3800000000.0,212.0,250.0,2.0,5.0,4.0,0.0
Legok,Tangerang,-6.3370158,106.5746333,639000000.0,60.0,61.0,2.0,3.0,2.0,1.0
Sindang Jaya,Tangerang,-6.1937544,106.4992594,2950000000.0,200.0,168.0,1.0,4.0,4.0,2.0
Kelapa Dua,Tangerang,-6.243365,106.6288533,400000000.0,60.0,60.0,1.0,2.0,1.0,1.0
Curug,Tangerang,-6.2540795,106.5609134,635000000.0,60.0,33.0,1.0,2.0,1.0,1.0
Legok,Tangerang,-6.2836822,106.590819,538000000.0,42.0,46.0,2.0,2.0,1.0,1.0
Cikupa,Tangerang,-6.2181325,106.4970097,2000000000.0,180.0,360.0,2.0,3.0,3.0,0.0
Tangerang,Tangerang,-6.1444364,106.6826077,1700000000.0,84.0,104.0,2.0,3.0,2.0,1.0
Karawaci,Tangerang,-6.1855302,106.6131874,652500000.0,72.0,36.0,1.0,2.0,1.0,1.0
Cisauk,Tangerang,-6.3408595,106.6369178,525000000.0,50.0,55.0,2.0,3.0,2.0,1.0
Cikupa,Tangerang,-6.2347753,106.5201084,4100000000.0,637.0,350.0,1.0,4.0,3.0,5.0
Sepatan,Tangerang,-6.1133463,106.5610827,430000000.0,60.0,78.0,2.0,3.0,1.0,1.0
Rajeg,Tangerang,-6.1118479,106.5157128,400000000.0,105.0,70.0,1.0,2.0,1.0,1.0
Sepatan,Tangerang,-6.1167976,106.5672012,430000000.0,72.0,60.0,1.0,3.0,2.0,1.0
